transaction_id,customer_id,timestamp,amount,transaction_country,txn_velocity_1h,txn_velocity_24h,is_new_payee,card_present,account_age_days,chargeback_history,prior_alerts,device_id,ip_country,merchant_id,merchant_category,merchant_country,merchant_risk_level,country_mismatch_flag,true_fraud,rule_score,triggered_rules,rule_alert_level,rule_score_normalized
T000885,C0243,2026-03-20 08:16:00,86.65,MY,2,3,1,1,507,0,1,D0004,SG,M035,Luxury Goods,SG,High,1,0,30,"['Country Mismatch', 'High Risk Merchant']",Medium,0.5454545454545454
T000647,C0226,2026-03-20 08:56:00,185.28,PH,2,3,1,0,1438,0,1,D0216,SG,M036,Digital Services,SG,Medium,1,0,15,['Country Mismatch'],Low,0.2727272727272727
T000146,C0275,2026-03-20 08:59:00,75.49,MY,1,5,0,1,788,0,0,D0327,SG,M016,Digital Services,SG,Medium,1,1,15,['Country Mismatch'],Low,0.2727272727272727
T000232,C0010,2026-03-20 09:33:00,80.01,VN,0,3,0,1,592,1,1,D0155,SG,M031,Digital Services,VN,Medium,1,0,15,['Country Mismatch'],Low,0.2727272727272727
T000031,C0170,2026-03-20 15:32:00,72.96,SG,0,0,0,0,1943,0,0,D0271,SG,M006,Money Transfer,MY,High,0,0,15,['High Risk Merchant'],Low,0.2727272727272727
T000503,C0012,2026-03-20 18:29:00,24.48,SG,1,3,0,0,917,0,1,D0394,PH,M025,Travel,SG,Medium,1,0,15,['Country Mismatch'],Low,0.2727272727272727
T000015,C0183,2026-03-20 20:49:00,39.67,SG,2,6,0,0,25,0,0,D0030,SG,M018,Money Transfer,SG,High,0,0,25,"['High Risk Merchant', 'New Account']",Low,0.45454545454545453
T000440,C0087,2026-03-20 21:52:00,56.19,ID,2,3,0,1,12,2,0,D0252,SG,M042,Gaming,SG,High,1,0,55,"['Country Mismatch', 'High Risk Merchant', 'New Account', 'Chargeback History']",High,1.0
T000922,C0087,2026-03-20 23:48:00,39.16,SG,3,3,0,0,176,0,0,D0187,SG,M039,Grocery,SG,Low,0,0,0,[],Low,0.0
T000806,C0166,2026-03-21 05:05:00,20.27,PH,3,5,1,0,1117,0,0,D0032,ID,M014,Electronics,ID,Medium,1,0,15,['Country Mismatch'],Low,0.2727272727272727
T000051,C0061,2026-03-21 07:58:00,61.71,PH,2,6,0,1,1028,0,2,D0390,SG,M018,Money Transfer,SG,High,1,0,30,"['Country Mismatch', 'High Risk Merchant']",Medium,0.5454545454545454
T000629,C0227,2026-03-21 09:52:00,6.05,SG,1,1,0,1,689,1,0,D0345,SG,M032,Grocery,SG,Low,0,0,0,[],Low,0.0
T000495,C0025,2026-03-21 13:08:00,49.61,TH,3,3,0,1,518,0,0,D0077,SG,M013,Electronics,SG,Medium,1,0,15,['Country Mismatch'],Low,0.2727272727272727
T000601,C0059,2026-03-21 13:45:00,46.65,PH,1,6,0,0,270,0,1,D0132,VN,M034,Telecom,SG,Low,1,0,15,['Country Mismatch'],Low,0.2727272727272727
T000446,C0168,2026-03-21 15:32:00,46.15,ID,3,6,0,1,1047,0,1,D0027,SG,M047,Money Transfer,SG,High,1,0,30,"['Country Mismatch', 'High Risk Merchant']",Medium,0.5454545454545454
T000787,C0015,2026-03-21 17:41:00,6.64,SG,2,4,0,1,1486,1,0,D0290,VN,M035,Luxury Goods,SG,High,1,0,30,"['Country Mismatch', 'High Risk Merchant']",Medium,0.5454545454545454
T001000,C0234,2026-03-21 17:45:00,47.82,SG,0,6,1,1,652,1,0,D0178,SG,M027,Luxury Goods,PH,High,0,0,15,['High Risk Merchant'],Low,0.2727272727272727
T000942,C0010,2026-03-21 19:37:00,95.58,SG,2,4,0,1,298,1,0,D0317,SG,M035,Luxury Goods,SG,High,0,0,15,['High Risk Merchant'],Low,0.2727272727272727
T000491,C0217,2026-03-22 00:47:00,8.69,SG,1,4,0,1,1915,0,1,D0086,SG,M024,Money Transfer,SG,High,0,0,15,['High Risk Merchant'],Low,0.2727272727272727
T000346,C0132,2026-03-22 01:34:00,5.94,VN,0,3,0,0,885,0,0,D0118,PH,M050,Luxury Goods,ID,High,1,0,30,"['Country Mismatch', 'High Risk Merchant']",Medium,0.5454545454545454
T000142,C0173,2026-03-22 03:06:00,26.71,VN,1,5,0,1,129,0,0,D0337,ID,M001,Gaming,PH,High,1,0,30,"['Country Mismatch', 'High Risk Merchant']",Medium,0.5454545454545454
T000353,C0087,2026-03-22 07:48:00,21.67,SG,1,7,0,1,526,0,0,D0081,SG,M033,Travel,SG,Medium,0,0,0,[],Low,0.0
T000951,C0276,2026-03-22 09:25:00,21.88,ID,1,4,0,1,1445,1,0,D0120,SG,M044,Money Transfer,SG,High,1,0,30,"['Country Mismatch', 'High Risk Merchant']",Medium,0.5454545454545454
T000124,C0247,2026-03-22 16:23:00,7.03,PH,0,7,0,1,521,2,0,D0388,SG,M049,Luxury Goods,PH,High,1,0,45,"['Country Mismatch', 'High Risk Merchant', 'Chargeback History']",Medium,0.8181818181818182
T000254,C0299,2026-03-22 18:56:00,10.36,SG,2,3,0,1,395,0,1,D0202,MY,M026,Luxury Goods,VN,High,1,0,30,"['Country Mismatch', 'High Risk Merchant']",Medium,0.5454545454545454
T000483,C0244,2026-03-22 19:12:00,14.54,ID,2,4,1,1,1052,0,2,D0144,VN,M006,Money Transfer,MY,High,1,0,30,"['Country Mismatch', 'High Risk Merchant']",Medium,0.5454545454545454
T000302,C0017,2026-03-22 19:41:00,109.35,PH,0,5,0,0,926,0,1,D0337,SG,M002,Travel,SG,Medium,1,0,15,['Country Mismatch'],Low,0.2727272727272727
T000997,C0294,2026-03-23 03:48:00,25.66,SG,0,1,1,1,756,0,0,D0377,PH,M030,Travel,MY,Medium,1,0,15,['Country Mismatch'],Low,0.2727272727272727
T000628,C0160,2026-03-23 13:54:00,25.48,SG,2,7,0,0,77,0,1,D0305,SG,M045,Travel,VN,Medium,0,0,10,['New Account'],Low,0.18181818181818182
T000053,C0292,2026-03-23 13:58:00,36.22,SG,1,3,0,0,1844,1,1,D0108,SG,M040,Electronics,SG,Medium,0,0,0,[],Low,0.0
T000750,C0130,2026-03-23 16:11:00,97.87,SG,0,5,0,1,1900,1,0,D0116,SG,M045,Travel,VN,Medium,0,0,0,[],Low,0.0
T000399,C0222,2026-03-23 16:38:00,34.09,ID,0,2,0,0,734,0,4,D0100,SG,M045,Travel,VN,Medium,1,0,15,['Country Mismatch'],Low,0.2727272727272727
T000235,C0118,2026-03-23 19:16:00,15.34,ID,4,2,0,1,461,0,2,D0272,SG,M002,Travel,SG,Medium,1,0,35,"['High Transaction Velocity (1h)', 'Country Mismatch']",Medium,0.6363636363636364
T000073,C0238,2026-03-23 20:05:00,55.84,ID,1,6,0,1,19,3,0,D0167,ID,M008,Digital Services,SG,Medium,0,0,25,"['New Account', 'Chargeback History']",Low,0.45454545454545453
T000241,C0015,2026-03-23 20:18:00,15.91,SG,1,3,0,0,1045,2,1,D0023,SG,M012,Gaming,SG,High,0,0,30,"['High Risk Merchant', 'Chargeback History']",Medium,0.5454545454545454
T000347,C0264,2026-03-23 20:18:00,19.3,SG,2,4,1,1,1339,1,0,D0204,SG,M017,Travel,SG,Medium,0,0,0,[],Low,0.0
T000065,C0078,2026-03-23 21:30:00,10.11,MY,1,3,0,1,1850,0,2,D0100,SG,M044,Money Transfer,SG,High,1,0,30,"['Country Mismatch', 'High Risk Merchant']",Medium,0.5454545454545454
T000862,C0014,2026-03-23 22:52:00,133.01,SG,2,0,0,1,472,2,0,D0062,SG,M040,Electronics,SG,Medium,0,0,15,['Chargeback History'],Low,0.2727272727272727
T000357,C0008,2026-03-23 22:55:00,64.07,SG,2,3,0,1,1322,0,1,D0272,SG,M026,Luxury Goods,VN,High,0,0,15,['High Risk Merchant'],Low,0.2727272727272727
T000688,C0023,2026-03-24 04:04:00,24.12,SG,1,5,1,1,1632,0,1,D0047,SG,M042,Gaming,SG,High,0,0,15,['High Risk Merchant'],Low,0.2727272727272727
T000126,C0031,2026-03-24 06:11:00,220.63,SG,0,3,0,1,1338,1,0,D0268,SG,M036,Digital Services,SG,Medium,0,1,0,[],Low,0.0
T000421,C0278,2026-03-24 12:34:00,61.42,PH,0,1,0,1,1733,1,0,D0115,SG,M013,Electronics,SG,Medium,1,0,15,['Country Mismatch'],Low,0.2727272727272727
T000753,C0022,2026-03-24 13:14:00,43.05,SG,1,9,0,1,710,0,0,D0201,TH,M039,Grocery,SG,Low,1,0,15,['Country Mismatch'],Low,0.2727272727272727
T000167,C0168,2026-03-24 13:46:00,78.67,MY,2,9,0,1,1080,0,2,D0306,MY,M019,Money Transfer,VN,High,0,0,15,['High Risk Merchant'],Low,0.2727272727272727
T000508,C0057,2026-03-24 14:17:00,142.22,SG,0,9,0,0,1951,0,0,D0126,ID,M033,Travel,SG,Medium,1,0,15,['Country Mismatch'],Low,0.2727272727272727
T000112,C0226,2026-03-24 17:01:00,18.43,VN,4,5,0,0,1865,1,1,D0038,TH,M018,Money Transfer,SG,High,1,0,50,"['High Transaction Velocity (1h)', 'Country Mismatch', 'High Risk Merchant']",High,0.9090909090909091
T000271,C0133,2026-03-24 17:21:00,22.43,SG,4,1,1,1,1507,0,1,D0045,SG,M011,Electronics,PH,Medium,0,0,20,['High Transaction Velocity (1h)'],Low,0.36363636363636365
T000831,C0077,2026-03-24 17:56:00,42.86,SG,2,1,0,0,1826,0,1,D0034,MY,M022,Digital Services,SG,Medium,1,0,15,['Country Mismatch'],Low,0.2727272727272727
T000043,C0249,2026-03-24 18:16:00,3.85,MY,2,7,0,1,671,2,2,D0390,SG,M023,Telecom,SG,Low,1,1,30,"['Country Mismatch', 'Chargeback History']",Medium,0.5454545454545454
T000658,C0040,2026-03-24 18:20:00,23.22,TH,0,7,0,0,1235,1,0,D0359,SG,M036,Digital Services,SG,Medium,1,0,15,['Country Mismatch'],Low,0.2727272727272727
T000282,C0267,2026-03-24 18:21:00,28.03,ID,3,4,0,1,35,0,1,D0356,SG,M006,Money Transfer,MY,High,1,1,40,"['Country Mismatch', 'High Risk Merchant', 'New Account']",Medium,0.7272727272727273
T000066,C0216,2026-03-24 20:44:00,153.05,MY,1,7,1,1,1526,0,1,D0187,SG,M040,Electronics,SG,Medium,1,0,15,['Country Mismatch'],Low,0.2727272727272727
T000991,C0285,2026-03-25 04:43:00,44.33,PH,4,3,0,0,972,0,0,D0003,SG,M049,Luxury Goods,PH,High,1,0,50,"['High Transaction Velocity (1h)', 'Country Mismatch', 'High Risk Merchant']",High,0.9090909090909091
T000155,C0142,2026-03-25 06:57:00,78.92,SG,0,4,0,1,1979,0,0,D0249,SG,M031,Digital Services,VN,Medium,0,0,0,[],Low,0.0
T000443,C0287,2026-03-25 14:19:00,2.19,SG,1,4,0,1,1388,1,2,D0172,SG,M044,Money Transfer,SG,High,0,0,15,['High Risk Merchant'],Low,0.2727272727272727
T000577,C0266,2026-03-25 15:00:00,18.2,TH,2,6,1,0,313,0,1,D0054,MY,M028,Telecom,VN,Low,1,0,15,['Country Mismatch'],Low,0.2727272727272727
T000363,C0229,2026-03-25 17:02:00,40.7,SG,1,3,1,0,1850,0,1,D0144,SG,M044,Money Transfer,SG,High,0,0,15,['High Risk Merchant'],Low,0.2727272727272727
T000417,C0237,2026-03-25 18:07:00,13.77,MY,3,5,0,0,1687,0,0,D0210,SG,M028,Telecom,VN,Low,1,0,15,['Country Mismatch'],Low,0.2727272727272727
T000248,C0130,2026-03-25 22:45:00,124.85,VN,0,3,0,1,641,0,1,D0315,MY,M017,Travel,SG,Medium,1,0,15,['Country Mismatch'],Low,0.2727272727272727
T000222,C0157,2026-03-26 00:15:00,20.93,MY,2,4,1,1,991,0,0,D0206,SG,M004,Gaming,MY,High,1,0,30,"['Country Mismatch', 'High Risk Merchant']",Medium,0.5454545454545454
T000530,C0086,2026-03-26 03:32:00,26.97,SG,3,2,0,0,454,0,0,D0163,ID,M021,Luxury Goods,ID,High,1,1,30,"['Country Mismatch', 'High Risk Merchant']",Medium,0.5454545454545454
T000924,C0014,2026-03-26 05:28:00,50.78,SG,1,4,0,0,322,1,0,D0246,SG,M011,Electronics,PH,Medium,0,0,0,[],Low,0.0
T000528,C0199,2026-03-26 05:45:00,3.94,SG,1,5,0,1,1860,0,0,D0137,SG,M017,Travel,SG,Medium,0,0,0,[],Low,0.0
T000835,C0194,2026-03-26 09:07:00,19.19,SG,1,5,0,1,937,0,1,D0053,PH,M048,Gaming,SG,High,1,0,30,"['Country Mismatch', 'High Risk Merchant']",Medium,0.5454545454545454
T000042,C0282,2026-03-26 11:06:00,100.68,SG,4,4,0,1,514,0,1,D0088,SG,M038,Grocery,PH,Low,0,0,20,['High Transaction Velocity (1h)'],Low,0.36363636363636365
T000504,C0275,2026-03-26 12:12:00,41.41,SG,0,2,0,0,283,0,1,D0284,PH,M004,Gaming,MY,High,1,0,30,"['Country Mismatch', 'High Risk Merchant']",Medium,0.5454545454545454
T000849,C0264,2026-03-26 13:50:00,479.87,ID,0,6,0,0,83,0,0,D0352,TH,M038,Grocery,PH,Low,1,0,25,"['Country Mismatch', 'New Account']",Low,0.45454545454545453
T000681,C0188,2026-03-26 16:34:00,86.72,PH,3,3,0,1,918,1,1,D0322,SG,M033,Travel,SG,Medium,1,0,15,['Country Mismatch'],Low,0.2727272727272727
T000037,C0046,2026-03-26 18:33:00,126.23,SG,0,4,1,1,1169,0,0,D0007,SG,M021,Luxury Goods,ID,High,0,0,15,['High Risk Merchant'],Low,0.2727272727272727
T000054,C0257,2026-03-26 18:56:00,10.16,VN,3,6,0,1,757,0,0,D0307,VN,M033,Travel,SG,Medium,0,0,0,[],Low,0.0
T000861,C0188,2026-03-27 00:02:00,29.77,SG,1,2,0,1,1742,0,0,D0161,VN,M014,Electronics,ID,Medium,1,0,15,['Country Mismatch'],Low,0.2727272727272727
T000047,C0239,2026-03-27 00:09:00,51.99,SG,0,4,0,0,1510,1,1,D0311,SG,M007,Digital Services,SG,Medium,0,0,0,[],Low,0.0
T000995,C0184,2026-03-27 00:18:00,14.03,SG,1,2,0,0,796,0,0,D0339,VN,M005,Electronics,SG,Medium,1,0,15,['Country Mismatch'],Low,0.2727272727272727
T000050,C0048,2026-03-27 02:26:00,167.41,TH,3,0,0,0,893,1,0,D0239,SG,M005,Electronics,SG,Medium,1,0,15,['Country Mismatch'],Low,0.2727272727272727
T000359,C0255,2026-03-27 10:07:00,38.97,MY,4,4,0,1,117,1,0,D0023,SG,M038,Grocery,PH,Low,1,0,35,"['High Transaction Velocity (1h)', 'Country Mismatch']",Medium,0.6363636363636364
T000260,C0038,2026-03-27 12:13:00,59.11,PH,3,3,0,0,371,0,0,D0070,TH,M026,Luxury Goods,VN,High,1,0,30,"['Country Mismatch', 'High Risk Merchant']",Medium,0.5454545454545454
T000622,C0061,2026-03-27 19:15:00,38.64,PH,0,3,1,1,95,0,0,D0158,TH,M037,Travel,SG,Medium,1,0,15,['Country Mismatch'],Low,0.2727272727272727
T000594,C0011,2026-03-27 20:33:00,18.28,SG,1,7,0,1,1094,0,0,D0052,SG,M018,Money Transfer,SG,High,0,0,15,['High Risk Merchant'],Low,0.2727272727272727
T000022,C0155,2026-03-27 21:24:00,84.02,MY,2,6,0,0,134,0,1,D0005,SG,M029,Money Transfer,TH,High,1,0,30,"['Country Mismatch', 'High Risk Merchant']",Medium,0.5454545454545454
T000765,C0162,2026-03-28 02:01:00,9.33,VN,0,4,1,0,40,0,1,D0068,MY,M041,Electronics,SG,Medium,1,0,25,"['Country Mismatch', 'New Account']",Low,0.45454545454545453
T000350,C0288,2026-03-28 02:59:00,43.53,SG,0,5,0,0,596,1,1,D0017,ID,M008,Digital Services,SG,Medium,1,0,15,['Country Mismatch'],Low,0.2727272727272727
T000413,C0209,2026-03-28 03:26:00,35.93,SG,1,1,0,1,1484,0,0,D0048,SG,M026,Luxury Goods,VN,High,0,0,15,['High Risk Merchant'],Low,0.2727272727272727
T000726,C0192,2026-03-28 04:17:00,11.41,SG,1,5,1,1,1357,3,1,D0366,MY,M030,Travel,MY,Medium,1,0,30,"['Country Mismatch', 'Chargeback History']",Medium,0.5454545454545454
T000331,C0032,2026-03-28 04:43:00,45.38,SG,0,5,0,1,709,0,0,D0171,SG,M027,Luxury Goods,PH,High,0,0,15,['High Risk Merchant'],Low,0.2727272727272727
T000194,C0132,2026-03-28 06:49:00,65.41,SG,1,4,0,0,788,0,0,D0242,SG,M031,Digital Services,VN,Medium,0,0,0,[],Low,0.0
T000940,C0164,2026-03-28 10:14:00,11.55,SG,0,2,0,0,1591,1,1,D0361,SG,M023,Telecom,SG,Low,0,0,0,[],Low,0.0
T000879,C0211,2026-03-28 14:24:00,39.67,SG,0,5,1,1,1194,0,0,D0254,SG,M001,Gaming,PH,High,0,0,15,['High Risk Merchant'],Low,0.2727272727272727
T000744,C0039,2026-03-28 14:27:00,61.47,TH,2,1,0,1,1156,1,0,D0082,SG,M048,Gaming,SG,High,1,0,30,"['Country Mismatch', 'High Risk Merchant']",Medium,0.5454545454545454
T000419,C0201,2026-03-28 17:02:00,18.49,SG,0,3,0,1,1134,0,0,D0196,MY,M013,Electronics,SG,Medium,1,0,15,['Country Mismatch'],Low,0.2727272727272727
T000096,C0233,2026-03-28 21:17:00,105.71,SG,1,2,0,1,635,0,0,D0173,SG,M017,Travel,SG,Medium,0,0,0,[],Low,0.0
T000982,C0012,2026-03-29 01:22:00,23.57,VN,2,3,0,1,1973,0,0,D0304,VN,M029,Money Transfer,TH,High,0,0,15,['High Risk Merchant'],Low,0.2727272727272727
T000855,C0084,2026-03-29 01:48:00,56.62,ID,0,8,0,1,164,0,1,D0242,MY,M014,Electronics,ID,Medium,1,0,15,['Country Mismatch'],Low,0.2727272727272727
T000294,C0291,2026-03-29 05:35:00,30.7,SG,1,4,0,0,1024,0,0,D0367,SG,M034,Telecom,SG,Low,0,0,0,[],Low,0.0
T000158,C0139,2026-03-29 06:17:00,66.31,TH,4,6,0,1,760,0,1,D0286,SG,M033,Travel,SG,Medium,1,0,35,"['High Transaction Velocity (1h)', 'Country Mismatch']",Medium,0.6363636363636364
T000487,C0201,2026-03-29 07:29:00,91.11,PH,3,4,0,1,510,0,0,D0232,PH,M016,Digital Services,SG,Medium,0,0,0,[],Low,0.0
T000140,C0203,2026-03-29 09:59:00,7.02,SG,0,9,0,0,1523,0,0,D0246,SG,M027,Luxury Goods,PH,High,0,0,15,['High Risk Merchant'],Low,0.2727272727272727
T000828,C0225,2026-03-29 10:19:00,30.43,SG,1,5,0,1,1399,0,2,D0336,SG,M036,Digital Services,SG,Medium,0,0,0,[],Low,0.0
T000954,C0001,2026-03-29 10:37:00,40.43,SG,1,3,0,1,291,0,1,D0048,TH,M002,Travel,SG,Medium,1,0,15,['Country Mismatch'],Low,0.2727272727272727
T000680,C0155,2026-03-29 12:20:00,2.38,ID,3,2,0,1,21,0,0,D0316,PH,M020,Electronics,SG,Medium,1,1,25,"['Country Mismatch', 'New Account']",Low,0.45454545454545453
T000262,C0200,2026-03-29 13:03:00,93.03,SG,1,4,0,1,810,0,0,D0124,MY,M029,Money Transfer,TH,High,1,0,30,"['Country Mismatch', 'High Risk Merchant']",Medium,0.5454545454545454
T000249,C0095,2026-03-29 13:11:00,9.27,MY,1,4,0,1,116,0,1,D0153,SG,M011,Electronics,PH,Medium,1,0,15,['Country Mismatch'],Low,0.2727272727272727
T000274,C0106,2026-03-29 13:54:00,56.43,SG,0,6,0,1,268,1,0,D0332,SG,M020,Electronics,SG,Medium,0,0,0,[],Low,0.0
T000729,C0204,2026-03-29 13:56:00,35.01,SG,1,2,0,1,745,0,1,D0359,ID,M003,Digital Services,SG,Medium,1,0,15,['Country Mismatch'],Low,0.2727272727272727
T000544,C0152,2026-03-29 14:11:00,10.82,SG,2,1,0,0,405,0,0,D0039,SG,M008,Digital Services,SG,Medium,0,0,0,[],Low,0.0
T000425,C0029,2026-03-29 14:21:00,52.23,SG,1,2,0,0,1105,1,1,D0036,MY,M031,Digital Services,VN,Medium,1,0,15,['Country Mismatch'],Low,0.2727272727272727
T000699,C0013,2026-03-29 14:54:00,24.69,SG,0,6,0,1,1145,0,1,D0305,SG,M035,Luxury Goods,SG,High,0,0,15,['High Risk Merchant'],Low,0.2727272727272727
T000153,C0001,2026-03-29 17:54:00,32.71,VN,1,5,1,0,297,0,0,D0167,TH,M039,Grocery,SG,Low,1,0,15,['Country Mismatch'],Low,0.2727272727272727
T000233,C0005,2026-03-29 22:03:00,9.67,SG,1,10,0,1,739,1,0,D0169,SG,M007,Digital Services,SG,Medium,0,0,0,[],Low,0.0
T000403,C0081,2026-03-30 04:35:00,69.01,MY,3,4,0,1,1838,0,0,D0321,SG,M022,Digital Services,SG,Medium,1,0,15,['Country Mismatch'],Low,0.2727272727272727
T000844,C0262,2026-03-30 04:56:00,34.09,SG,0,3,0,1,745,0,1,D0291,SG,M023,Telecom,SG,Low,0,0,0,[],Low,0.0
T000018,C0184,2026-03-30 12:38:00,203.44,SG,2,1,0,0,1246,0,1,D0060,SG,M019,Money Transfer,VN,High,0,0,15,['High Risk Merchant'],Low,0.2727272727272727
T000117,C0198,2026-03-30 15:39:00,11.43,SG,3,0,0,1,538,0,1,D0250,SG,M013,Electronics,SG,Medium,0,1,0,[],Low,0.0
T000434,C0041,2026-03-30 18:13:00,14.08,SG,1,3,0,1,463,0,1,D0166,ID,M031,Digital Services,VN,Medium,1,0,15,['Country Mismatch'],Low,0.2727272727272727
T000104,C0264,2026-03-30 20:28:00,13.29,SG,0,5,0,1,1185,0,2,D0300,TH,M022,Digital Services,SG,Medium,1,0,15,['Country Mismatch'],Low,0.2727272727272727
T000811,C0102,2026-03-30 23:42:00,252.98,MY,1,3,0,1,1835,0,0,D0160,TH,M048,Gaming,SG,High,1,0,30,"['Country Mismatch', 'High Risk Merchant']",Medium,0.5454545454545454
T000794,C0009,2026-03-30 23:48:00,7.74,ID,2,5,0,1,1128,1,1,D0133,SG,M003,Digital Services,SG,Medium,1,0,15,['Country Mismatch'],Low,0.2727272727272727
T000326,C0257,2026-03-31 00:31:00,40.52,SG,1,7,0,0,1332,1,0,D0043,SG,M024,Money Transfer,SG,High,0,0,15,['High Risk Merchant'],Low,0.2727272727272727
T000099,C0111,2026-03-31 03:36:00,39.51,SG,2,2,0,0,119,0,1,D0148,SG,M003,Digital Services,SG,Medium,0,0,0,[],Low,0.0
T000288,C0055,2026-03-31 03:51:00,3.81,SG,3,8,0,0,1825,1,1,D0317,SG,M035,Luxury Goods,SG,High,0,0,15,['High Risk Merchant'],Low,0.2727272727272727
T000801,C0209,2026-03-31 08:35:00,32.51,SG,2,7,0,1,336,0,0,D0055,SG,M035,Luxury Goods,SG,High,0,0,15,['High Risk Merchant'],Low,0.2727272727272727
T000886,C0035,2026-03-31 10:18:00,10.72,SG,1,2,0,1,799,0,2,D0376,MY,M015,Money Transfer,SG,High,1,0,30,"['Country Mismatch', 'High Risk Merchant']",Medium,0.5454545454545454
T000315,C0150,2026-03-31 19:07:00,24.32,SG,0,2,0,1,1017,1,0,D0335,SG,M005,Electronics,SG,Medium,0,0,0,[],Low,0.0
T000003,C0069,2026-03-31 19:12:00,60.34,ID,3,5,1,1,563,0,1,D0055,MY,M025,Travel,SG,Medium,1,0,15,['Country Mismatch'],Low,0.2727272727272727
T000870,C0055,2026-03-31 21:53:00,52.46,SG,0,1,1,1,1871,0,0,D0266,SG,M036,Digital Services,SG,Medium,0,0,0,[],Low,0.0
